title,subtitle,level,description,links,quadrant
changement de paradigme,1. percees scientifique et technologique,niveau 1,strolight (2020). 23 pourquoi le bitcoin est bien plus que de l'argent ?,https://btctouchpoint.com/fr/pourquoi-bitcoin-23-pourquoi-le-bitcoin-est-bien-plus-que-de-largent/, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 1,"e. schmidt, ex-ceo de google, souligne l'accomplissement que bitcoin - la decouverte de la rarete numerique - constitue",https://btctouchpoint.com/wp-content/uploads/2022/12/Former-Google-CEO-Eric-Schmidt-explains-that-bitcoin-is-a-remarkable-cryptographic-achievement-.mp4, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 1,strolight (2020). 16. pourquoi bitcoin change le monde ?,https://btctouchpoint.com/pourquoi-bitcoin-16-pourquoi-le-bitcoin-change-le-monde/, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 1,"a. antonopoulos (2014). innovateurs, disrupteurs, marginaux et bitcoin",https://btctouchpoint.com/fr/innovateurs-disrupteurs-marginaux-et-bitcoin/, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 2,the great resistance - the story of bitcoin,https://btctouchpoint.com/wp-content/uploads/2022/12/The-Great-Resistance-The-Story-of-Bitcoin-by-@tip_nz.mp4, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 2,la prehistoire de bitcoin: illustration  en  fr (decouvre bitcoin),https://btctouchpoint.com/wp-content/uploads/2022/12/Prehistory-of-bitcoin.jpg, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 2,la prehistoire de bitcoin - bitcoin 101 - academie decouvre bitcoin,https://www.youtube.com/watch?v=ljHLhTzrLsw, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 2,les grandes dates de bitcoin. bitcoin.fr,https://bitcoin.fr/histoire/, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 2,"yorick de mombynes (2020). my 99 favorite quotes from ""how innovation works"" by matt ridley",https://yorickdem.medium.com/my-99-favorite-quotes-from-how-innovation-works-by-matt-ridley-3c263ecd912e, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 3,bitcoin prequel (1): the legend of public keys in the 1970s,https://coinyuppie.com/bitcoin-prequel-1-the-legend-of-public-keys-in-the-1970s/, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 3,bitcoin prequel (2): the origin of decentralization,https://coinyuppie.com/bitcoin-prequel-2-the-origin-of-decentralization/, comment bitcoin change societe
changement de paradigme,1. percees scientifique et technologique,niveau 3,bitcoin prequel (3): crypto wars in the 90s,https://coinyuppie.com/bitcoin-prequel-3-crypto-wars-in-the-90s/, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 1,tomer strolight (2020). pourquoi bitcoin ? 23. pourquoi bitcoin est bien plus que de l'argent ?,https://btctouchpoint.com/fr/pourquoi-bitcoin-23-pourquoi-le-bitcoin-est-bien-plus-que-de-largent/, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 1,anil (2022). changement de paradigmes,https://www.youtube.com/watch?v=knHmXzW2LQM, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 1,anil (2022). bitcoin et l'imprimerie (version courte),https://www.youtube.com/watch?v=25yfsPIegmo, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 1,croesus (2021). the digital revolution has two parts,https://twitter.com/Croesus_BTC/status/1358867488021307397, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 1,jeff booth (2023). it will be much more impactful than the internet. the bitcoin matrix,https://twitter.com/CedYoungelman/status/1612934012225597441, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 2,anil (2022). bitcoin et l'imprimerie (in extenso),https://btctouchpoint.com/fr/bitcoin-et-limprimerie/, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 2,tuur demeester (2019). la reforme bitcoin,https://btctouchpoint.com/fr/la-reforme-bitcoin/, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 2,thomas mang (2022). paralleles qualitatifs et quantitatif entre bitcoin et le protestantisme,https://bitcoin.fr/paralleles-qualitatifs-et-quantitatif-entre-le-bitcoin-et-le-protestantisme/, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 2,"michael saylor (2022). synopsis de la serie ""saylor"" - wim r. breedlove",https://btctouchpoint.com/fr/synopsis-de-la-serie-saylor-transcript-du-podcast-what-is-money-de-robert-breedlove/, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 2,michael saylor (2022). keynote speech at the 2022 atlas society gala,https://www.youtube.com/watch?v=ZcjFrIMw2sI, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 2,matt hornick and tomer strolight (2022). bitcoin is generational wealth,https://www.youtube.com/watch?v=3Rnqst5qCgA, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 2,ck_snarks (2023). no one is bullish enough on bitcoin. the bitcoin matrix,https://twitter.com/_BitcoinMatrix/status/1655381006751346688, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 3,robert breedlove (2020). our most brilliant idea,https://breedlove22.medium.com/our-most-brilliant-idea-aced329f8941, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 3,robert breedlove (2020). le chiffre zero et bitcoin,https://btctouchpoint.com/fr/le-chiffre-zero-et-bitcoin-1/, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 3,robert breedlove (2020). the number zero and bitcoin,https://breedlove22.medium.com/the-number-zero-and-bitcoin-4c193336db5b, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 3,thomas mang (2022). esquisse historionomique de bitcoin par analogie au protestantisme,https://bitcoin.fr/esquisse-historionomique-bitcoin-par-analogie-au-protestantisme/, comment bitcoin change societe
changement de paradigme,2. changement de paradigme,niveau 3,meme factory (2023). hello. i am bitcoin. based on a text from tomer strolight,https://www.youtube.com/watch?v=-NVUQILq1pA, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 1,"yves choueifaty (2022)- ""bitcoin : une these d'investissement"" - extrait choisi - surfinbitcoin22",https://btctouchpoint.com/wp-content/uploads/2022/11/Aux-racines-du-FUD-Yves-Choueifaty.mp4, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 1,"a. antonopoulos (2014). innovateurs, disrupteurs, marginaux, bitcoin",https://btctouchpoint.com/fr/innovateurs-disrupteurs-marginaux-et-bitcoin/, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 1,andreas antonopoulos (2016). inversion d'infrastucture,https://btctouchpoint.com/fr/inversion-dinfrastructure-extrait/, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 1,"croesus (2022) for the vast majority of people bitcoin is not just a financial risk, but a psychological and emotional risk.",https://twitter.com/Bitcoin200T/status/1587214565304999936?s=20&t=hg0k5AzOqZGaE38rPVnTRg, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 1,tomer strolight (2020). 19. pourquoi il ne faut pas avoir peur du bitcoin ?,https://btctouchpoint.com/fr/pourquoi-bitcoin-19-pourquoi-il-ne-faut-pas-avoir-peur-du-bitcoin/, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 2,yorick de mombynes (2021). la monnaie ouverte et ses ennemis.,https://www.contrepoints.org/2022/01/25/419709-la-monnaie-ouverte-et-ses-ennemis-bitcoin, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 2,yorick de mombynes et gonzague grandval (2018). la bulle des arguments anti-bitcoin. la tribune,https://www.latribune.fr/opinions/tribunes/la-bulle-des-arguments-anti-bitcoin-764804.html, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 2,croesus (2020). pourquoi l'elite yuppie meprise bitcoin,https://btctouchpoint.com/fr/croesus-pourquoi-lelite-yuppie-meprise-bitcoin/, comment bitcoin change societe
changement de paradigme,3. resistance au changement,niveau 2,croesus (2021) the bitcoin adoption curve w/ croesus. preston pysh podcast,https://www.youtube.com/watch?v=7_sr2hS5KlQ, comment bitcoin change societe
changement de paradigme,4. bitcoin est la nouvelle frontiere,niveau 1,tomer strolight (2020). 25 pourquoi bitcoin est la nouvelle frontiere ?,https://btctouchpoint.com/fr/pourquoi-bitcoin-25-pourquoi-le-bitcoin-est-la-nouvelle-frontiere/, comment bitcoin change societe
changement de paradigme,4. bitcoin est la nouvelle frontiere,niveau 2,croesus (2020). bitcoin and the american west,https://www.citadel21.com/bitcoin-and-the-american-west, comment bitcoin change societe
changement de paradigme,4. bitcoin est la nouvelle frontiere,niveau 2,"michael saylor (2022). bitcoin, inflation, the future of money. lex fridman",https://www.youtube.com/watch?v=mC43pZkpTec, comment bitcoin change societe
changement de paradigme,4. bitcoin est la nouvelle frontiere,niveau 2,michael saylor (2022). saylor explains bitcoin. tucker carlson today,https://www.youtube.com/watch?v=wdJFeSY8UVk, comment bitcoin change societe
changement de paradigme,4. bitcoin est la nouvelle frontiere,niveau 2,"bansals, fractalencrypt, and strolight (2022). the timechain codex",https://btctouchpoint.com/fr/the-timechain-codex/, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 1,la prehistoire de bitcoin: illustration   en   fr (decouvre bitcoin),https://btctouchpoint.com/wp-content/uploads/2022/12/Prehistory-of-bitcoin.jpg, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 1,la prehistoire de bitcoin - bitcoin 101 - academie decouvre bitcoin,https://www.youtube.com/watch?v=ljHLhTzrLsw, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 2,reason tv (2021). cypherpunks write code,https://www.youtube.com/watch?v=9vM0oIEhMag&t=2s, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 2,les grandes dates de bitcoin - bitcoin.fr,https://bitcoin.fr/Histoire/, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 2,yorick de mombynes (2018).  les racines philosophiques du bitcoin,https://yorickdem.medium.com/les-racines-philosophiques-du-bitcoin-17f397e30720, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 2,"timothy c. may (1992). manifeste crypto-anarchiste - podcast l'entonnoir du bitcoin, decouvre bitcoin",https://decouvrebitcoin.com/la-librairie/articles/article-manifeste-crypto-anarchiste/, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 2,j.p barlow (1996). declaration d'independance du cyberspace - decouvre bitcoin,https://decouvrebitcoin.com/la-librairie/articles/article-declaration-dindependance-du-cyberespace/, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 2,e. hughes(1993). manifeste d'un cypherpunk - decouvre bitcoin,https://decouvrebitcoin.com/la-librairie/articles/article-le-manifeste-dun-cypherpunk/, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 3,bitcoin prequel (1): the legend of public keys in the 1970s,https://coinyuppie.com/bitcoin-prequel-1-the-legend-of-public-keys-in-the-1970s/, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 3,bitcoin prequel (2): the origin of decentralization,https://coinyuppie.com/bitcoin-prequel-2-the-origin-of-decentralization/, comment bitcoin change societe
bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,niveau 3,bitcoin prequel (3): crypto wars in the 90s,https://coinyuppie.com/bitcoin-prequel-3-crypto-wars-in-the-90s/, comment bitcoin change societe
bitcoin core - vue d'ensemble,"2. la decouverte : satoshi nakamoto, le livre blanc",niveau 1,remi forte et julien goetz (2021). le mystere satoshi : enquete sur l'inventeur du bitcoin. arte,https://www.youtube.com/watch?v=0ETcLj5jBy4, comment bitcoin change societe
bitcoin core - vue d'ensemble,"2. la decouverte : satoshi nakamoto, le livre blanc",niveau 1,le lancement de bitcoin - bitcoin 101 - academie decouvre bitcoin,https://www.youtube.com/watch?v=GdeLB39QdUQ, comment bitcoin change societe
bitcoin core - vue d'ensemble,"2. la decouverte : satoshi nakamoto, le livre blanc",niveau 1,phil champagne (2022). satoshi a change l'histoire,https://www.youtube.com/watch?v=vq4IO6uNjkA, comment bitcoin change societe
bitcoin core - vue d'ensemble,"2. la decouverte : satoshi nakamoto, le livre blanc",niveau 1,jack dorsey (2022). the virtues of pseudonymity,https://btctouchpoint.com/wp-content/uploads/2023/03/Jack-Dorsey-The-importance-of-the-pseudonimity.mp4, comment bitcoin change societe
bitcoin core - vue d'ensemble,"2. la decouverte : satoshi nakamoto, le livre blanc",niveau 2,cryptojon (2022). je vous explique le whitepaper de bitcoin -  simplement,https://www.youtube.com/watch?v=kM0NWtylWfA&t=367s, comment bitcoin change societe
